1	22925	88
3	46709	87
11	106614	85
13	124164	78
14	131449	76
16	144927	74
27	219834	73
29	230659	71
34	259951	67
38	282470	66
40	293662	65
49	347109	61
50	353885	60
56	393508	58
65	442643	57
66	448261	56
71	486695	52
77	523376	49
79	537513	45
83	559897	44
84	566284	43
91	608046	41
104	678871	40
142	896743	38
150	936365	36
157	970399	35
176	1061697	33
182	1090622	31
186	1112970	30
193	1151122	29
245	1384246	28
254	1430496	27
258	1449730	26
330	1782562	25
340	1824780	24
351	1875686	23
421	2191403	22
451	2333926	21
462	2376069	20
496	2531701	19
533	2682132	18
592	2940553	17
637	3143241	16
826	3941989	15
829	3953153	14
1032	4811500	13
1087	5040718	12
1201	5505828	11
1212	5554640	10
1238	5662049	9
1694	7565145	8
1840	8170641	7
4703	19524341	6
19258	77964082	5
19412	78559432	4
25857	104521508	3
102145	583628219	2
20000000	113949153387	2
