1	20024	91
2	33222	90
4	52194	88
13	114986	87
20	161008	79
26	201586	75
27	209119	74
28	217114	73
30	231965	71
31	238663	70
35	265948	69
36	272214	67
37	279066	66
39	293614	65
50	364221	64
54	397520	62
59	425810	60
61	436157	58
62	442232	54
67	470252	52
69	479567	51
71	490177	50
85	573623	49
86	578903	48
91	609523	47
92	614997	46
103	668076	45
135	843637	44
152	937754	43
165	1009126	42
167	1020152	41
170	1034273	39
172	1046120	38
176	1067257	37
204	1216766	36
214	1265290	34
221	1298424	33
226	1326028	32
230	1342361	31
235	1364159	30
236	1368105	29
240	1387382	28
248	1426708	27
261	1495192	26
276	1563725	24
285	1609405	23
375	2013207	22
466	2420312	21
516	2642458	20
539	2750232	19
560	2839865	18
614	3070950	17
783	3782568	16
813	3912416	15
829	3982153	14
898	4268480	13
1166	5349066	12
1185	5427751	11
1199	5486357	9
1542	6845429	8
1890	8253812	7
1965	8569860	6
2164	9373592	5
2186	9462570	4
2488	10644066	3
18493	71938931	2
40054	155683375	1
20000000	109681188143	1
