1	19678	92
3	40150	88
4	47730	85
5	54098	84
7	72682	79
14	133326	75
15	144366	74
17	162073	73
20	185129	72
22	199828	71
23	206993	66
24	213521	64
37	322088	63
38	329243	61
120	950448	56
126	986695	55
127	993596	52
131	1019546	50
141	1083054	48
193	1419114	47
197	1442431	45
201	1464121	44
206	1491420	43
214	1537685	42
222	1585650	41
227	1611322	38
234	1651238	36
243	1705679	34
255	1767770	33
502	3289260	32
656	4219193	31
660	4240761	30
663	4256763	29
669	4288073	28
671	4299288	26
672	4304660	25
674	4316279	24
2658	15365001	23
2870	16486772	21
2874	16504917	20
2886	16560057	19
2925	16733026	18
2986	17006866	17
2989	17020333	16
3009	17109262	15
7049	37351268	12
7512	39655729	11
7537	39759161	10
7588	39956207	9
20428	98855304	8
23321	113218985	7
23536	114026456	6
55962	256619660	5
57901	270383783	4
153860	951498214	3
154679	956813022	2
223711	1427438487	1
1145636	5769233657	0
