1	20118	80
6	112533	70
8	141508	67
9	154294	66
11	178989	64
14	214922	63
15	226755	62
17	249712	61
54	668865	60
56	688711	55
59	719014	54
61	739101	53
66	784823	52
154	1649869	50
197	2095297	49
318	3295823	47
322	3331792	45
324	3350484	43
325	3359816	40
331	3414700	39
337	3470660	38
343	3528024	37
345	3545701	36
550	5469269	34
555	5514896	33
560	5561234	32
561	5570344	31
575	5689922	28
780	7596452	24
783	7623066	21
791	7693766	19
1208	11458002	18
4287	38116110	17
4358	38637297	16
4368	38712214	15
4419	39069584	13
4441	39225502	12
4470	39440629	11
19780	160678558	10
19842	161112264	9
24998	200745293	8
32611	259267372	7
32683	259749065	6
32721	260011036	5
49178	378642912	3
65130	492405771	2
248365	1731268332	1
765642	5009489016	0
