1	23048	86
4	56734	78
6	74068	75
10	97589	73
11	103193	71
12	108730	70
17	140395	69
20	158176	68
26	197601	62
29	218990	61
35	257397	59
41	294315	56
43	305509	54
48	331586	53
51	352015	51
57	383943	50
58	389412	49
63	422883	48
68	459558	45
73	497532	44
75	510729	43
76	516562	42
90	593669	40
95	617883	38
102	655050	37
103	660768	36
111	709305	34
121	764021	33
132	822256	32
137	845605	31
138	850802	30
178	1047613	29
183	1070377	28
186	1087498	27
212	1214414	26
225	1278552	25
229	1296996	24
246	1366534	23
272	1478629	22
276	1497805	20
279	1512622	19
465	2334830	17
474	2370594	16
480	2394262	15
531	2601393	14
589	2846699	13
641	3080989	12
768	3622332	11
1212	5436217	10
1600	7024914	9
3113	13098095	8
3613	15074966	7
3954	16436347	6
4552	18775879	5
4724	19463923	4
77483	378054821	3
141722	818815910	2
20000000	106909283064	2
