1	32477	119
8	185993	118
9	203536	117
10	221378	114
11	238306	112
24	473512	110
25	489864	107
27	519141	105
31	577901	103
33	608630	101
37	676788	100
42	772711	98
47	851130	96
48	866895	95
52	927433	92
55	968669	89
58	1009668	85
59	1023462	82
194	2990589	81
195	3003584	79
196	3017235	77
203	3112095	76
346	5141148	74
347	5153924	73
348	5166158	72
350	5192065	71
352	5218110	70
356	5273404	67
358	5299300	66
363	5361612	65
369	5431813	64
372	5468648	60
379	5551219	59
389	5673953	55
698	9788756	54
1016	13931596	52
1051	14331728	49
1058	14411088	48
1069	14535831	47
1081	14660562	46
1107	14943352	45
1114	15016173	44
1116	15037253	43
1128	15166111	41
1916	24907831	40
1951	25250115	39
1954	25280500	38
3258	41012585	37
3276	41209264	36
3277	41219921	34
3346	41931500	33
3350	41976972	32
3353	42011129	31
3356	42045588	30
3375	42251633	28
3387	42373623	27
3417	42675371	25
5505	66490717	24
5536	66796095	23
8561	100703869	22
8598	101053948	21
12937	148104355	19
13055	149214914	18
13078	149439907	17
17830	199770940	16
17934	200729673	15
17974	201095753	14
25578	280173655	13
43444	461434940	12
63094	654441787	10
82907	846905297	9
82908	846915570	8
86014	875321103	7
86385	878508638	6
132628	1309539044	5
145876	1432921796	4
269522	2556531980	3
519393	4772793983	2
758408	6834451045	1
5233089	43542248138	0
