1	30414	124
2	47643	121
5	86382	120
7	106883	118
8	115924	117
9	126416	114
10	137092	110
11	147884	108
12	158064	105
17	203076	104
30	310741	103
32	327635	102
33	335403	100
35	350780	98
39	380932	97
40	389519	96
41	397239	94
43	412048	92
48	453630	90
50	469458	89
53	496294	87
56	521912	84
57	529560	82
58	537705	80
60	554410	79
62	571692	75
63	579809	71
64	587433	69
65	594800	66
69	624259	65
76	676137	63
81	715153	61
82	723817	58
93	807693	54
97	841310	53
106	915337	51
114	981969	50
119	1028196	48
128	1085841	47
138	1153358	46
147	1210886	45
155	1261300	44
165	1328917	42
171	1367581	41
185	1443495	40
189	1464911	37
220	1629294	35
225	1661923	34
230	1692064	33
239	1743338	32
255	1839473	31
267	1910110	30
295	2078495	29
299	2102498	28
325	2260887	27
379	2557673	26
394	2630825	25
431	2819000	24
436	2843839	22
444	2884672	21
469	3024105	20
585	3626976	19
631	3850919	17
653	3966464	16
659	3998677	15
747	4451661	14
793	4680926	13
830	4868893	12
1134	6384976	11
1381	7573098	10
1432	7839435	9
1545	8371772	8
1650	8882971	7
1881	9965972	6
2249	11732408	5
2474	12821634	4
5097	25436417	3
5446	27084765	2
5689	28225643	1
6117	30284718	0
