1	19289	70
2	34554	68
24	328786	65
25	339774	63
26	350517	61
27	361149	59
30	391810	57
95	1094148	53
96	1103574	52
98	1123255	51
144	1603831	49
148	1642917	44
284	3063381	41
285	3073556	39
287	3094001	38
289	3113666	36
417	4372771	35
420	4402402	34
421	4412020	33
431	4504481	31
893	9010265	29
894	9018627	28
895	9027253	27
898	9052987	25
923	9249505	24
933	9321042	22
940	9375821	21
1568	15219444	20
1572	15254253	19
1587	15377850	18
2126	20269868	17
2137	20362297	16
2139	20377186	15
7558	67580492	14
8148	72682183	12
8211	73183640	11
8257	73522004	10
8283	73708839	9
9955	87656438	8
17267	146888468	7
22125	186083270	6
22192	186565436	5
22262	187043553	4
59679	472837828	3
82658	643121339	2
104758	803998881	1
104885	804761592	0
