1	29158	129
3	61147	127
7	107658	126
8	117423	123
11	145087	121
13	164128	120
17	206244	116
18	220753	113
22	259767	112
27	312416	111
32	370225	107
35	401781	100
36	411629	98
39	442962	95
48	530223	94
49	538329	92
55	587236	90
64	663082	89
71	723793	86
72	731770	85
77	773290	84
80	796556	82
83	820758	81
86	846915	79
90	881338	78
95	923561	76
98	950796	74
102	989020	72
104	1007725	71
108	1046594	67
122	1168068	66
133	1248967	65
135	1262439	60
148	1360302	59
155	1416043	55
156	1424862	54
157	1433145	53
167	1496858	52
169	1508306	51
175	1551233	49
188	1654250	48
194	1695483	46
204	1769694	44
211	1814658	43
217	1850799	42
219	1865525	41
220	1872552	40
226	1912294	39
246	2054385	37
280	2269702	36
342	2658218	35
351	2715978	33
356	2747407	31
360	2776670	29
395	3003731	28
425	3182353	27
516	3696527	26
541	3844708	25
592	4143698	23
599	4184432	21
852	5648546	20
987	6396924	19
1006	6494124	17
1009	6508026	16
1075	6867879	15
1215	7639079	14
1254	7855238	13
4825	27238611	12
7444	41057134	11
7994	43972268	10
9007	49209145	9
9964	54183744	8
11195	60529567	7
14573	77739018	6
16211	86029631	5
149261	757033967	4
449093	2279350266	3
938390	4769389030	2
20000000	100410106646	2
