1	20490	67
3	44966	65
5	64376	63
6	71967	60
7	79666	59
10	105709	58
18	166022	56
19	173300	55
22	197638	52
24	213613	51
25	221350	50
31	291554	49
36	329629	48
40	358719	47
43	382131	45
46	406755	43
47	415093	42
52	456035	41
53	464600	40
55	480903	38
56	489213	37
58	504224	35
78	674794	34
79	683051	33
83	713742	32
84	720627	31
89	755029	30
97	807855	29
106	862284	28
109	883129	26
116	938930	25
122	988870	24
133	1074029	23
134	1081519	22
138	1110864	21
147	1174136	19
174	1364287	18
221	1679849	16
236	1779906	15
263	1955912	14
271	2006620	13
312	2275249	11
362	2570380	9
371	2626781	8
405	2837636	7
640	4153223	6
1079	6679953	5
1271	7724104	4
7092	38177890	3
72040	375556551	2
19513901	87928686120	1
20000000	90325936805	1
