1	26418	128
2	45607	126
4	73586	122
6	106153	113
7	123997	111
8	138594	110
31	438372	109
92	1160223	107
93	1169878	105
96	1200069	104
98	1219498	102
99	1229380	100
100	1239454	96
102	1260729	95
216	2517346	94
218	2537543	91
219	2547610	88
222	2578741	87
225	2607885	85
231	2665819	84
240	2753558	82
241	2762344	81
247	2815331	80
249	2832682	76
389	4228905	72
396	4292588	71
406	4388586	69
563	5972978	68
794	8223952	66
798	8258775	65
806	8328143	64
1140	11622346	63
1339	13512643	61
1349	13590235	59
1363	13708126	58
1373	13788649	57
1378	13831863	55
1382	13865470	54
1390	13932639	53
1391	13940877	52
1395	13976025	51
1397	13993463	50
1410	14101721	48
1412	14119835	47
1421	14199440	46
1444	14383514	43
1445	14391964	42
2831	27032625	40
2854	27191777	39
2858	27220889	38
2883	27398212	37
2885	27413240	36
4342	39828873	34
4380	40081442	33
4385	40117134	31
4417	40336869	30
4453	40584054	29
4476	40751390	28
4525	41074376	27
4529	41101199	25
4556	41277605	24
14097	132365597	23
14151	133008438	22
14220	133814581	21
14232	133954754	20
26072	306142888	19
26145	307152694	18
26342	309897211	17
26349	309993640	15
26451	311368242	13
107275	1424250880	12
116052	1538333308	11
152691	2014896335	10
152933	2017590231	9
152938	2017646689	8
153118	2019708978	7
440642	5655521463	6
440973	5659403134	5
925325	9428926362	4
1657478	17550369246	3
1993197	21171765002	2
1995654	21196163216	1
20000000	205598873603	1
