1	28210	120
3	60449	118
4	71136	117
5	81662	115
7	100037	113
8	108266	112
12	138972	107
13	148578	106
14	157062	105
15	166838	101
17	185100	100
18	193943	99
19	202369	98
20	210594	96
26	262425	92
28	278723	90
32	308199	89
33	316107	88
34	323956	87
35	333560	85
36	342319	83
39	371263	80
42	397576	78
46	432504	77
47	442334	72
48	451500	70
49	459998	68
51	476571	66
55	508743	65
58	533862	63
74	660941	62
78	688090	61
88	766663	59
91	788481	58
94	809214	55
106	889359	54
107	894925	53
141	1111285	52
146	1144648	51
151	1176454	50
174	1320457	49
190	1422748	47
191	1429397	46
207	1535651	45
218	1604367	44
221	1623311	43
223	1638250	41
230	1688733	40
241	1766782	39
269	1926973	38
270	1932072	37
282	2001457	36
285	2018563	35
318	2216545	34
324	2251208	32
345	2381905	31
354	2442694	30
373	2550060	28
411	2764202	27
452	3002026	26
479	3168065	25
491	3235474	24
522	3409359	23
539	3502166	22
544	3531371	21
677	4237244	20
739	4569094	19
765	4703141	18
811	4929328	17
859	5181562	16
1162	6709165	15
1323	7530994	14
1360	7723838	13
1443	8147222	12
1714	9487027	11
1815	10008780	10
1961	10729501	9
2233	12118362	8
2416	13026863	6
2867	15264496	5
7053	35708994	4
8712	43864184	3
10084	50865641	2
51628	250994167	1
20000000	85808066404	1
