1	24417	103
2	43030	101
3	60095	99
4	75867	93
10	177777	91
11	195497	90
12	212256	87
18	310364	86
19	325549	84
20	340096	83
39	623387	78
40	637731	76
45	706265	74
47	732872	73
85	1240880	70
88	1278176	69
90	1303315	68
93	1339497	67
100	1422686	63
105	1482919	58
117	1628071	57
123	1696409	54
216	2866356	53
290	3773443	51
294	3818315	50
296	3841119	49
306	3955262	46
308	3977119	45
668	8387785	44
677	8490936	42
682	8545474	41
686	8588800	40
936	11511543	39
940	11554884	38
952	11678410	36
967	11828054	35
986	12017148	34
1000	12162505	32
1014	12310145	31
1017	12342174	30
1027	12446139	29
2000	23269115	28
2026	23515793	26
2040	23655519	25
2370	27133568	23
2385	27282217	22
2414	27571616	20
2424	27672009	19
2456	27982226	18
6676	73357979	17
6691	73499492	15
6722	73767981	14
7889	85326154	12
29326	285055366	11
37786	363774711	10
38041	366036404	9
47036	444653188	8
63257	587611529	7
66193	613235730	6
146126	1291224158	5
167620	1467495086	4
309261	2618653335	3
482036	3972337524	2
1091796	8579706367	1
20000000	129572329468	1
