1	23580	109
2	43142	105
3	60868	104
5	91976	103
8	139927	94
9	157443	93
11	189465	83
50	737547	81
57	822266	80
60	857423	75
61	869884	72
64	906166	71
65	917974	69
66	929808	67
68	953956	66
70	977777	65
71	989541	61
109	1478153	60
159	2092474	55
168	2193424	54
366	4607794	52
368	4630538	51
369	4642276	50
371	4666175	48
373	4689671	47
521	6420911	46
525	6464711	44
527	6486385	43
924	10969203	42
934	11070433	41
940	11131641	40
947	11204968	39
949	11225143	38
950	11234903	37
1295	14904855	36
1300	14954211	35
1310	15054616	33
1527	17404729	31
1545	17580949	30
1572	17849900	29
1598	18095288	27
1989	22209057	26
2804	30957911	25
2813	31036181	24
2817	31070322	23
2843	31304114	21
2848	31351513	20
2861	31478433	19
2869	31551765	18
6763	70997098	17
9255	96001181	15
9303	96429065	14
9318	96559026	13
9436	97529153	11
18585	184145728	10
35565	342666913	9
36517	351437275	8
46939	442291254	7
47276	444727788	6
88937	815350186	5
89640	820794807	4
246881	2164341752	3
440227	3746929033	2
1819563	10762778731	1
20000000	102857354791	1
