1	15914	57
7	63930	56
14	110763	55
16	126952	51
19	150495	50
20	157829	49
22	173281	44
25	194636	41
28	215641	40
29	221651	39
30	228584	34
33	249596	33
35	264840	31
40	301030	30
42	315797	29
50	367108	28
53	384781	27
60	422201	26
86	566046	25
92	597538	24
94	607294	23
115	723245	22
119	748425	21
127	791601	20
128	796921	19
134	830068	17
141	866521	16
147	896555	15
154	929383	14
165	982332	13
194	1111066	12
230	1273089	11
236	1298939	10
251	1368092	8
272	1460423	7
329	1701691	6
520	2476865	5
810	3708838	4
7830	32718052	3
8425	35211747	2
8978	37498750	1
20000000	70782259459	1
