1	28966	140
2	46985	138
4	72182	136
5	82195	135
11	142320	133
17	196929	126
18	206944	125
22	245356	124
24	261720	123
25	270289	120
27	301041	113
32	359364	112
33	369206	111
37	408611	109
39	431046	108
42	459530	106
43	468862	104
45	487232	100
47	504711	99
49	519850	98
56	580739	97
59	606899	96
61	623636	94
62	631870	92
64	649813	91
70	700613	90
74	736918	84
95	909111	81
107	994279	80
115	1058480	78
121	1107218	77
125	1141464	76
143	1294516	75
151	1352052	73
162	1439309	71
168	1487370	70
173	1529775	68
180	1584855	67
186	1632650	66
188	1649123	64
198	1722662	63
200	1737824	62
202	1753542	59
208	1803567	58
215	1854694	57
222	1905234	56
224	1918909	55
229	1952830	54
246	2075265	53
252	2122448	51
254	2135740	50
287	2349063	49
296	2410022	48
302	2446941	47
303	2452288	46
330	2617400	45
334	2641691	44
335	2650355	43
341	2696498	42
362	2837666	41
367	2867879	40
386	3000796	39
395	3052209	38
429	3279466	37
443	3374214	36
458	3470423	35
472	3565446	34
510	3802069	33
519	3860460	32
544	4017014	31
585	4272804	30
603	4373947	29
699	4929014	28
749	5229893	27
780	5418323	26
803	5563317	25
812	5620965	24
891	6106465	22
921	6281022	21
986	6651991	20
1072	7148825	19
1151	7572766	18
1175	7713559	17
1197	7839287	16
1203	7872925	15
1374	8790729	14
1382	8832894	13
1412	8989040	12
3043	17795900	11
7473	41390662	10
21638	116583188	9
23604	126732720	8
23913	128361908	7
24396	130990900	6
25088	134679660	5
3111067	16126584371	4
20000000	102413471432	4
