1	25805	89
2	42091	88
3	56120	86
7	106624	84
9	149497	83
10	162274	80
12	186375	79
14	209068	77
17	244153	76
18	255219	74
20	278951	71
21	290164	67
22	301235	65
24	323717	63
27	354488	61
28	364667	60
30	386397	58
31	396591	56
32	406693	55
34	430693	54
38	470547	53
39	479977	52
40	490108	50
45	541093	46
46	552080	45
52	610276	44
54	630011	43
69	773901	40
73	811909	39
77	847836	38
89	957202	37
101	1058146	36
109	1127877	35
125	1276450	34
126	1285354	33
130	1322560	31
139	1402987	30
188	1811025	29
192	1841097	28
206	1950903	26
207	1957964	25
239	2206849	24
244	2247822	23
245	2255639	22
246	2263356	21
273	2489200	20
311	2782789	18
360	3163681	17
369	3241215	16
385	3366396	15
397	3465172	14
430	3717255	13
486	4132812	12
648	5323048	11
675	5529826	10
805	6434431	9
806	6440995	8
878	6946355	7
1006	7819604	6
2335	17206972	5
4641	32983148	4
4953	35091214	3
20000000	103810366308	3
