1	21001	58
2	33463	56
4	52658	55
7	75666	54
14	126801	51
19	166172	48
29	239497	47
31	272981	46
33	288819	44
35	306133	43
40	346505	42
44	377155	41
45	385266	40
54	450555	39
66	534653	38
69	555731	37
71	570033	36
86	668498	35
123	904792	33
126	924287	32
127	930145	31
134	977605	30
157	1136433	29
158	1143343	28
181	1289714	26
182	1295178	25
203	1419094	24
213	1479775	23
223	1535335	22
237	1627028	21
246	1693094	19
252	1734891	18
268	1831411	17
322	2159772	16
333	2224827	15
346	2301816	14
421	2723227	13
477	3040787	12
834	4958218	11
863	5117026	9
921	5422712	8
1492	8389980	7
1991	10933164	6
2394	12987253	5
2932	15744989	4
2956	15868485	3
3581	18945048	2
2076004	9194154081	1
20000000	83747735633	1
