1	25494	81
2	42255	78
3	57263	76
7	109626	72
9	153786	70
11	176299	67
12	187266	65
17	244119	64
19	266221	61
20	275690	59
23	305997	58
26	337250	56
35	426945	53
38	456819	52
39	467430	50
41	485670	48
48	549891	47
58	643575	46
61	670423	43
67	724881	41
72	767384	40
73	775958	39
75	794281	38
87	921364	37
88	930961	35
89	940470	34
110	1123582	33
120	1213562	31
129	1290860	30
132	1316683	29
137	1360253	28
160	1561505	26
177	1697655	24
186	1770746	23
203	1913739	22
216	2024612	20
266	2438701	19
339	3002342	18
364	3208997	17
365	3217302	16
369	3255382	15
431	3732794	14
478	4070383	13
486	4127407	12
525	4425079	11
598	4981314	10
705	5807400	9
1172	9220522	8
1190	9357187	6
1200	9436774	5
1230	9653217	4
3706	26773176	3
46756	313051251	2
94610	634882271	1
20000000	102902516022	1
