1	36020	123
16	404026	121
19	463303	119
20	482703	114
21	501339	113
24	554074	109
27	603717	108
73	1456343	107
76	1507332	105
77	1524540	102
80	1574125	101
81	1590999	100
84	1643285	99
85	1660287	96
86	1677851	94
255	4640530	93
258	4688428	91
260	4718983	90
261	4735142	89
266	4815481	88
268	4845704	86
272	4905360	82
274	4936859	79
276	4967619	78
281	5044878	77
300	5326028	74
311	5490001	73
312	5505187	72
316	5569119	71
323	5674438	70
324	5690314	68
325	5706570	67
605	10349607	65
608	10393040	63
609	10407802	62
614	10482790	61
629	10701409	60
641	10860345	59
645	10916151	58
650	10989578	57
657	11090131	56
662	11164193	55
688	11522973	54
689	11537049	49
691	11565660	48
699	11676841	47
1963	31302765	46
1965	31333263	44
1969	31394455	43
2680	42264275	41
2699	42525369	39
2705	42611823	38
2711	42697022	37
2730	42940942	36
2732	42969313	35
2745	43147576	34
2747	43176150	33
2754	43277315	31
3702	57150946	30
3734	57563885	28
6238	93534782	26
6254	93747575	25
6271	93961071	24
6336	94742812	23
6428	95859767	22
15625	223207205	21
15654	223581886	19
16554	235650260	18
18595	262910106	17
18638	263410800	16
18649	263539856	15
21683	304881735	14
21977	308211266	13
65760	870526188	12
65834	871397323	10
65960	872853797	9
66120	874716463	7
106265	1369290998	6
208784	2590481140	5
334082	4042582971	4
543977	6449709665	3
545650	6468059397	2
1967116	20016881462	1
8085508	80671635679	0
