1	15638	67
3	35582	63
4	45139	61
5	52475	60
6	58327	58
9	75162	54
10	80406	53
12	91236	51
14	101710	50
16	112364	49
79	498446	48
101	630889	45
102	635431	42
104	644563	41
107	657511	40
109	666470	37
228	1294698	36
229	1299084	35
234	1321985	34
235	1325709	33
242	1354624	32
248	1381013	31
263	1443784	30
269	1469657	29
272	1483061	28
942	4953307	27
943	4957863	25
1259	6477444	24
1265	6502179	23
1996	9959414	21
1997	9963787	20
2008	10009282	19
2015	10037760	18
2038	10134737	17
2048	10174989	16
2049	10179064	15
2110	10409028	14
3186	15200644	13
3189	15213686	12
3204	15270638	11
5803	26394407	10
8192	36508695	9
19196	79552556	8
19903	82224758	7
19960	82398650	6
28575	115886959	5
28630	116065882	4
89629	434993491	3
98072	481336324	2
302537	1568804700	1
1152923	5517066613	0
