1	24183	101
4	76619	88
37	551021	87
56	826598	82
57	840205	80
62	907559	77
63	920860	76
107	1541701	75
108	1554981	74
110	1581609	72
117	1667995	70
121	1717377	67
125	1765644	66
126	1777799	62
131	1838622	59
143	1976902	58
144	1988354	56
148	2035298	55
182	2460263	53
183	2472125	52
188	2530961	51
189	2542972	50
192	2577761	49
206	2728992	46
210	2770746	45
212	2792415	44
424	5300432	43
427	5331553	42
574	6996085	41
595	7208004	40
812	9670259	38
814	9691386	36
815	9702527	35
820	9760080	34
831	9880478	31
833	9902178	30
838	9957516	28
841	9990417	27
856	10148642	26
1909	21671203	25
2605	29340131	24
3100	34730471	22
3465	38625926	20
3472	38691948	19
4967	54528300	18
9119	97671551	17
12356	131137516	16
13152	138786848	15
13184	139073576	14
13295	140030145	12
23512	238929662	11
23514	238948714	10
23553	239305402	9
28085	282268363	8
29253	292740475	7
29302	293132911	6
72647	691113086	5
73243	695946076	4
73277	696220496	3
73317	696567665	2
73569	698572282	1
2297626	16345225828	0
