1	23803	92
2	41162	87
3	56500	86
39	559263	85
42	595733	81
52	713903	79
54	736300	78
90	1218045	77
94	1267270	73
102	1361810	67
109	1441388	63
179	2324397	62
182	2357298	61
183	2368488	58
186	2401161	56
191	2453601	55
195	2496218	54
204	2588291	53
206	2609136	52
207	2619682	51
209	2640998	47
211	2662442	44
238	2958498	43
240	2980184	42
241	2990623	40
244	3021940	36
706	8425691	35
709	8455216	33
718	8544616	32
762	8967118	31
770	9042898	29
780	9138723	27
1835	20767846	26
1844	20853996	25
1869	21081134	24
1878	21162557	22
1892	21294462	20
2292	25343440	19
2322	25617613	18
7071	65588662	17
7087	65669136	16
7098	65721619	15
7143	65937205	14
12296	94851326	13
12318	94945838	12
12362	95141895	11
12436	95472232	10
14314	105520153	8
14326	105574050	7
14330	105590967	6
84369	446481770	5
91591	479103029	4
101035	522219639	3
118459	601865366	2
206305	985992384	1
2038398	14027083285	0
