1	26278	84
5	83204	80
9	151343	76
11	173393	74
12	185629	67
16	231099	63
17	242228	62
18	253382	60
27	355106	59
28	366162	57
33	421364	55
36	456402	52
39	490239	51
51	613927	48
56	666039	47
57	675178	45
63	733983	44
65	753807	43
72	827923	41
76	869968	40
85	956820	39
86	965593	38
92	1020549	37
95	1047789	35
108	1165879	34
112	1202542	33
135	1412647	32
140	1456324	31
155	1591207	29
188	1880952	28
189	1888660	27
198	1968137	26
203	2007039	25
216	2118466	24
224	2189407	23
226	2206279	22
294	2753524	21
307	2862135	20
308	2869603	19
389	3502936	18
455	4028792	17
571	4922076	15
580	4995850	14
690	5863420	13
770	6451265	10
1124	9058235	9
1191	9545858	8
1285	10231398	7
1886	14541774	6
3593	26530868	5
5802	41637896	4
6759	47964816	3
7011	49670343	2
7034	49828046	1
9636	67020258	0
