1	21867	72
2	35660	66
4	59658	64
7	91449	63
14	163417	62
18	202931	60
19	212491	59
20	222831	57
21	232968	55
23	273337	52
24	282813	51
32	351355	49
35	376868	44
38	402445	43
39	410840	41
43	445347	38
44	452511	36
72	669128	35
99	866683	34
103	892714	33
111	948161	32
114	971484	31
115	978514	30
132	1104195	28
139	1152229	27
143	1180186	25
159	1296848	23
165	1339686	22
187	1492860	21
216	1671739	20
247	1868042	19
282	2072661	18
335	2396437	17
355	2504346	16
367	2566430	15
452	3034473	14
469	3126655	13
543	3504919	12
552	3552761	11
744	4631816	10
763	4730775	9
835	5111280	8
873	5299129	7
1991	11213582	6
5037	27171560	5
68522	341626814	4
154769	763739046	3
1060069	5115810453	2
1061242	5121867522	1
20000000	84899486707	1
