1	47048	96
5	108345	92
6	121257	90
8	145917	89
11	180435	87
14	215489	78
17	250761	76
18	262784	75
19	274822	71
22	309542	70
26	356249	67
27	368466	62
28	379489	59
29	389594	57
30	407706	55
34	452423	54
37	483993	53
44	551161	52
46	572212	51
49	602829	49
50	612867	48
54	654216	47
59	701229	44
60	709606	43
63	736335	42
66	764963	40
75	846352	39
79	885087	37
102	1090614	34
124	1277019	32
127	1301066	31
128	1308560	30
132	1344321	29
138	1398933	28
143	1436330	27
161	1573569	26
167	1628602	25
195	1851295	24
199	1876573	23
262	2372117	22
272	2448347	21
314	2762920	20
329	2884929	19
334	2928275	18
376	3274624	17
520	4357874	16
687	5584717	15
694	5634669	14
848	6724718	13
916	7231109	12
1200	9196569	11
1386	10449070	10
1733	12780922	9
2534	18287153	8
2906	20867643	7
3124	22394904	6
3188	22836438	5
3730	26411872	4
3948	27803410	3
22691	147774041	2
24702	160396331	1
20000000	104664471733	1
