1	25798	96
4	63834	95
9	111369	92
13	149599	91
15	167516	88
16	175800	87
18	193009	84
20	211647	83
24	247450	80
31	300354	78
32	309315	74
36	341587	71
37	349650	69
38	357655	67
39	365888	65
42	388361	64
49	446512	62
57	499540	61
60	517776	60
62	532167	59
65	555520	58
73	612477	57
78	642626	56
81	663709	53
88	702974	52
89	708407	51
91	719046	50
95	743221	46
107	819961	45
110	839136	44
123	924979	41
125	937140	38
146	1062451	37
147	1067464	35
212	1470807	34
233	1590624	33
236	1607730	30
247	1672480	29
318	2056201	27
390	2412987	26
405	2483469	25
422	2576783	24
462	2772891	23
503	2983316	22
582	3351639	21
591	3399322	20
592	3403446	19
667	3784451	18
674	3813770	17
734	4107192	16
784	4334765	15
838	4571241	14
847	4609008	13
1000	5296820	12
1017	5378402	11
1115	5837749	10
1172	6098639	9
1484	7499874	8
1549	7799280	7
2075	10244961	6
2687	13029254	5
4853	22743655	4
36174	162255388	3
1073113	5974702746	2
20000000	99677714547	2
